Returned,Order ID,Region,Ship Date,Order Date,_parsed_return,inferred_return_date,return_date_source
Yes,IN-2012-AS1028527-41034,Eastern Asia,2012-05-11,5/5/2012,,2012-05-18,inferred_from_ship
Yes,IN-2014-AO108107-41721,Oceania,2014-03-27,3/23/2014,,2014-04-03,inferred_from_ship
Yes,MX-2015-HG1484536-42070,Caribbean,2015-03-09,3/7/2015,,2015-03-16,inferred_from_ship
Yes,MX-2015-HG1484536-42070,Caribbean,2015-03-09,3/7/2015,,2015-03-16,inferred_from_ship
Yes,ID-2015-JE1561097-42193,Southern Asia,2015-07-13,7/8/2015,,2015-07-20,inferred_from_ship
Yes,ID-2015-JE1561097-42193,Southern Asia,2015-07-13,7/8/2015,,2015-07-20,inferred_from_ship
Yes,ID-2015-JE1561097-42193,Southern Asia,2015-07-13,7/8/2015,,2015-07-20,inferred_from_ship
Yes,ID-2015-JE1561097-42193,Southern Asia,2015-07-13,7/8/2015,,2015-07-20,inferred_from_ship
Yes,ID-2015-JE1561097-42193,Southern Asia,2015-07-13,7/8/2015,,2015-07-20,inferred_from_ship
Yes,ID-2015-JE1561097-42193,Southern Asia,2015-07-13,7/8/2015,,2015-07-20,inferred_from_ship
Yes,ID-2015-JE1561097-42193,Southern Asia,2015-07-13,7/8/2015,,2015-07-20,inferred_from_ship
Yes,ES-2014-CY1274564-41726,Southern Europe,2014-03-30,3/28/2014,,2014-04-06,inferred_from_ship
Yes,ES-2014-CY1274564-41726,Southern Europe,2014-03-30,3/28/2014,,2014-04-06,inferred_from_ship
Yes,IR-2014-SM1095060-41746,Southern Asia,2014-04-22,4/17/2014,,2014-04-29,inferred_from_ship
Yes,IR-2014-SM1095060-41746,Southern Asia,2014-04-22,4/17/2014,,2014-04-29,inferred_from_ship
Yes,IR-2014-SM1095060-41746,Southern Asia,2014-04-22,4/17/2014,,2014-04-29,inferred_from_ship
Yes,US-2012-PB1915055-41157,Central America,2012-09-10,9/5/2012,,2012-09-17,inferred_from_ship
Yes,US-2012-PB1915055-41157,Central America,2012-09-10,9/5/2012,,2012-09-17,inferred_from_ship
Yes,ES-2014-JB1600048-41856,Western Europe,2014-08-07,8/5/2014,,2014-08-14,inferred_from_ship
Yes,ES-2015-JC1577548-42328,Western Europe,2015-11-24,11/20/2015,,2015-12-01,inferred_from_ship
Yes,ES-2015-JC1577548-42328,Western Europe,2015-11-24,11/20/2015,,2015-12-01,inferred_from_ship
Yes,IT-2014-LP1708091-41907,Western Europe,2014-09-27,9/25/2014,,2014-10-04,inferred_from_ship
Yes,IT-2014-LP1708091-41907,Western Europe,2014-09-27,9/25/2014,,2014-10-04,inferred_from_ship
Yes,MX-2012-ME1732018-41164,South America,2012-09-15,9/12/2012,,2012-09-22,inferred_from_ship
Yes,MX-2012-ME1732018-41164,South America,2012-09-15,9/12/2012,,2012-09-22,inferred_from_ship
Yes,MX-2012-ME1732018-41164,South America,2012-09-15,9/12/2012,,2012-09-22,inferred_from_ship
Yes,CA-2014-TS21655140-41999,Southern US,2014-12-30,12/26/2014,,2015-01-06,inferred_from_ship
Yes,CA-2014-TS21655140-41999,Southern US,2014-12-30,12/26/2014,,2015-01-06,inferred_from_ship
Yes,CA-2014-TS21655140-41999,Southern US,2014-12-30,12/26/2014,,2015-01-06,inferred_from_ship
Yes,CA-2014-TS21655140-41999,Southern US,2014-12-30,12/26/2014,,2015-01-06,inferred_from_ship
Yes,ES-2015-SV20935139-42369,Northern Europe,2016-01-01,12/31/2015,,2016-01-08,inferred_from_ship
Yes,MX-2015-CJ12010141-42298,South America,2015-10-23,10/21/2015,,2015-10-30,inferred_from_ship
Yes,CA-2012-SH20395140-41214,Western US,2012-11-05,11/1/2012,,2012-11-12,inferred_from_ship
Yes,CA-2012-SH20395140-41214,Western US,2012-11-05,11/1/2012,,2012-11-12,inferred_from_ship
Yes,IN-2013-GM1445527-41622,Eastern Asia,2013-12-19,12/14/2013,,2013-12-26,inferred_from_ship
Yes,IN-2013-GM1445527-41622,Eastern Asia,2013-12-19,12/14/2013,,2013-12-26,inferred_from_ship
Yes,IN-2013-GM1445527-41622,Eastern Asia,2013-12-19,12/14/2013,,2013-12-26,inferred_from_ship
Yes,IN-2013-GM1445527-41622,Eastern Asia,2013-12-19,12/14/2013,,2013-12-26,inferred_from_ship
Yes,CA-2013-MS17530140-41579,Southern US,2013-11-08,11/1/2013,,2013-11-15,inferred_from_ship
Yes,US-2013-HD1478598-41583,Central America,2013-11-11,11/5/2013,,2013-11-18,inferred_from_ship
Yes,US-2013-HD1478598-41583,Central America,2013-11-11,11/5/2013,,2013-11-18,inferred_from_ship
Yes,US-2013-HD1478598-41583,Central America,2013-11-11,11/5/2013,,2013-11-18,inferred_from_ship
Yes,US-2013-HD1478598-41583,Central America,2013-11-11,11/5/2013,,2013-11-18,inferred_from_ship
Yes,US-2013-HD1478598-41583,Central America,2013-11-11,11/5/2013,,2013-11-18,inferred_from_ship
Yes,US-2013-HD1478598-41583,Central America,2013-11-11,11/5/2013,,2013-11-18,inferred_from_ship
Yes,US-2013-HD1478598-41583,Central America,2013-11-11,11/5/2013,,2013-11-18,inferred_from_ship
Yes,US-2013-HD1478598-41583,Central America,2013-11-11,11/5/2013,,2013-11-18,inferred_from_ship
Yes,US-2015-CB1202582-42305,Central America,2015-10-28,10/28/2015,,2015-11-04,inferred_from_ship
Yes,CA-2015-BH11710140-42346,Southern US,2015-12-13,12/8/2015,,2015-12-20,inferred_from_ship
Yes,CA-2015-BH11710140-42346,Southern US,2015-12-13,12/8/2015,,2015-12-20,inferred_from_ship
Yes,MX-2012-MO1750016-41222,South America,2012-11-14,11/9/2012,,2012-11-21,inferred_from_ship
Yes,ES-2012-MG17890139-41257,Northern Europe,2012-12-19,12/14/2012,,2012-12-26,inferred_from_ship
Yes,ES-2012-MG17890139-41257,Northern Europe,2012-12-19,12/14/2012,,2012-12-26,inferred_from_ship
Yes,ES-2012-MG17890139-41257,Northern Europe,2012-12-19,12/14/2012,,2012-12-26,inferred_from_ship
Yes,ES-2012-MG17890139-41257,Northern Europe,2012-12-19,12/14/2012,,2012-12-26,inferred_from_ship
Yes,ES-2012-MG17890139-41257,Northern Europe,2012-12-19,12/14/2012,,2012-12-26,inferred_from_ship
Yes,ES-2012-MG17890139-41257,Northern Europe,2012-12-19,12/14/2012,,2012-12-26,inferred_from_ship
Yes,CA-2013-PO19195140-41598,Eastern US,2013-11-24,11/20/2013,,2013-12-01,inferred_from_ship
Yes,ES-2015-KW1643545-42032,Western Europe,2015-01-30,1/28/2015,,2015-02-06,inferred_from_ship
Yes,CA-2013-SS20515140-41479,Southern US,2013-07-28,7/24/2013,,2013-08-04,inferred_from_ship
Yes,CA-2013-SS20515140-41479,Southern US,2013-07-28,7/24/2013,,2013-08-04,inferred_from_ship
Yes,CA-2013-SS20515140-41479,Southern US,2013-07-28,7/24/2013,,2013-08-04,inferred_from_ship
Yes,CA-2013-SS20515140-41479,Southern US,2013-07-28,7/24/2013,,2013-08-04,inferred_from_ship
Yes,MX-2012-RL1961539-40965,Central America,2012-03-01,2/26/2012,,2012-03-08,inferred_from_ship
Yes,MX-2012-RL1961539-40965,Central America,2012-03-01,2/26/2012,,2012-03-08,inferred_from_ship
Yes,MX-2012-RL1961539-40965,Central America,2012-03-01,2/26/2012,,2012-03-08,inferred_from_ship
Yes,MX-2014-SZ2003531-41822,Caribbean,2014-07-07,7/2/2014,,2014-07-14,inferred_from_ship
Yes,ID-2013-BT115307-41508,Oceania,2013-08-25,8/22/2013,,2013-09-01,inferred_from_ship
Yes,MX-2012-TG2131018-41132,South America,2012-08-13,8/11/2012,,2012-08-20,inferred_from_ship
Yes,CA-2012-TT21070140-41159,Southern US,2012-09-12,9/7/2012,,2012-09-19,inferred_from_ship
Yes,CA-2012-TT21070140-41159,Southern US,2012-09-12,9/7/2012,,2012-09-19,inferred_from_ship
Yes,CA-2015-TS21505140-42316,Western US,2015-11-13,11/8/2015,,2015-11-20,inferred_from_ship
Yes,CA-2015-TS21505140-42316,Western US,2015-11-13,11/8/2015,,2015-11-20,inferred_from_ship
Yes,ES-2013-AW1084064-41519,Southern Europe,2013-09-06,9/2/2013,,2013-09-13,inferred_from_ship
Yes,ES-2013-AW1084064-41519,Southern Europe,2013-09-06,9/2/2013,,2013-09-13,inferred_from_ship
Yes,CA-2015-DV13045140-42350,Southern US,2015-12-18,12/12/2015,,2015-12-25,inferred_from_ship
Yes,CA-2015-DV13045140-42350,Southern US,2015-12-18,12/12/2015,,2015-12-25,inferred_from_ship
Yes,CA-2015-DV13045140-42350,Southern US,2015-12-18,12/12/2015,,2015-12-25,inferred_from_ship
Yes,CA-2015-DV13045140-42350,Southern US,2015-12-18,12/12/2015,,2015-12-25,inferred_from_ship
Yes,ES-2015-BP11185139-42175,Northern Europe,2015-06-24,6/20/2015,,2015-07-01,inferred_from_ship
Yes,US-2015-EB13930140-42208,Central US,2015-07-28,7/23/2015,,2015-08-04,inferred_from_ship
Yes,ES-2014-RS1942048-41831,Western Europe,2014-07-15,7/11/2014,,2014-07-22,inferred_from_ship
Yes,ES-2014-RS1942048-41831,Western Europe,2014-07-15,7/11/2014,,2014-07-22,inferred_from_ship
Yes,CG-2012-MM828033-40983,Central Africa,2012-03-20,3/15/2012,,2012-03-27,inferred_from_ship
Yes,MX-2013-JD1589536-41523,Caribbean,2013-09-10,9/6/2013,,2013-09-17,inferred_from_ship
Yes,IN-2014-DB1291027-41870,Eastern Asia,2014-08-21,8/19/2014,,2014-08-28,inferred_from_ship
Yes,ES-2014-DV1346564-41961,Southern Europe,2014-11-21,11/18/2014,,2014-11-28,inferred_from_ship
Yes,ES-2014-DV1346564-41961,Southern Europe,2014-11-21,11/18/2014,,2014-11-28,inferred_from_ship
Yes,MX-2015-JK1564055-42174,Central America,2015-06-21,6/19/2015,,2015-06-28,inferred_from_ship
Yes,CA-2015-LW17215140-42106,Western US,2015-04-19,4/12/2015,,2015-04-26,inferred_from_ship
Yes,CA-2015-LW17215140-42106,Western US,2015-04-19,4/12/2015,,2015-04-26,inferred_from_ship
Yes,MX-2012-PM1894031-41208,Caribbean,2012-10-28,10/26/2012,,2012-11-04,inferred_from_ship
Yes,MX-2012-PM1894031-41208,Caribbean,2012-10-28,10/26/2012,,2012-11-04,inferred_from_ship
Yes,BU-2012-EH394519-41265,Eastern Europe,2012-12-28,12/22/2012,,2013-01-04,inferred_from_ship
Yes,MX-2012-VM2183551-41185,Central America,2012-10-07,10/3/2012,,2012-10-14,inferred_from_ship
Yes,MX-2012-VM2183551-41185,Central America,2012-10-07,10/3/2012,,2012-10-14,inferred_from_ship
Yes,MX-2012-VM2183551-41185,Central America,2012-10-07,10/3/2012,,2012-10-14,inferred_from_ship
Yes,CA-2012-AZ10750140-40992,Eastern US,2012-03-31,3/24/2012,,2012-04-07,inferred_from_ship
Yes,IT-2015-KB1631564-42301,Southern Europe,2015-10-26,10/24/2015,,2015-11-02,inferred_from_ship
Yes,IT-2015-KB1631564-42301,Southern Europe,2015-10-26,10/24/2015,,2015-11-02,inferred_from_ship
Yes,IT-2015-EK13795139-42277,Northern Europe,2015-10-05,9/30/2015,,2015-10-12,inferred_from_ship
Yes,ID-2015-AS1009058-42316,Southern Asia,2015-11-10,11/8/2015,,2015-11-17,inferred_from_ship
Yes,ID-2015-AS1009058-42316,Southern Asia,2015-11-10,11/8/2015,,2015-11-17,inferred_from_ship
Yes,MX-2015-MC1742593-42304,Central America,2015-11-02,10/27/2015,,2015-11-09,inferred_from_ship
Yes,MX-2015-MC1742593-42304,Central America,2015-11-02,10/27/2015,,2015-11-09,inferred_from_ship
Yes,MX-2014-DW1358531-41779,Caribbean,2014-05-25,5/20/2014,,2014-06-01,inferred_from_ship
Yes,MX-2014-DW1358531-41779,Caribbean,2014-05-25,5/20/2014,,2014-06-01,inferred_from_ship
Yes,MX-2014-DW1358531-41779,Caribbean,2014-05-25,5/20/2014,,2014-06-01,inferred_from_ship
Yes,MX-2014-DW1358531-41779,Caribbean,2014-05-25,5/20/2014,,2014-06-01,inferred_from_ship
Yes,MX-2014-DW1358531-41779,Caribbean,2014-05-25,5/20/2014,,2014-06-01,inferred_from_ship
Yes,MX-2014-DW1358531-41779,Caribbean,2014-05-25,5/20/2014,,2014-06-01,inferred_from_ship
Yes,ES-2015-AB1016545-42356,Western Europe,2015-12-20,12/18/2015,,2015-12-27,inferred_from_ship
Yes,ES-2015-AB1016545-42356,Western Europe,2015-12-20,12/18/2015,,2015-12-27,inferred_from_ship
Yes,ES-2015-AB1016545-42356,Western Europe,2015-12-20,12/18/2015,,2015-12-27,inferred_from_ship
Yes,ES-2015-AB1016545-42356,Western Europe,2015-12-20,12/18/2015,,2015-12-27,inferred_from_ship
Yes,MX-2015-DG1330093-42319,Central America,2015-11-15,11/11/2015,,2015-11-22,inferred_from_ship
Yes,MX-2015-DG1330093-42319,Central America,2015-11-15,11/11/2015,,2015-11-22,inferred_from_ship
Yes,MX-2015-DG1330093-42319,Central America,2015-11-15,11/11/2015,,2015-11-22,inferred_from_ship
Yes,MX-2015-DG1330093-42319,Central America,2015-11-15,11/11/2015,,2015-11-22,inferred_from_ship
Yes,MX-2015-DG1330093-42319,Central America,2015-11-15,11/11/2015,,2015-11-22,inferred_from_ship
Yes,MX-2015-DG1330093-42319,Central America,2015-11-15,11/11/2015,,2015-11-22,inferred_from_ship
Yes,MX-2013-SW2027536-41587,Caribbean,2013-11-14,11/9/2013,,2013-11-21,inferred_from_ship
Yes,MX-2013-SW2027536-41587,Caribbean,2013-11-14,11/9/2013,,2013-11-21,inferred_from_ship
Yes,MX-2013-SW2027536-41587,Caribbean,2013-11-14,11/9/2013,,2013-11-21,inferred_from_ship
Yes,MX-2013-SW2027536-41587,Caribbean,2013-11-14,11/9/2013,,2013-11-21,inferred_from_ship
Yes,MX-2015-SP2065082-42257,Central America,2015-09-15,9/10/2015,,2015-09-22,inferred_from_ship
Yes,MX-2015-SP2065082-42257,Central America,2015-09-15,9/10/2015,,2015-09-22,inferred_from_ship
Yes,MX-2015-SP2065082-42257,Central America,2015-09-15,9/10/2015,,2015-09-22,inferred_from_ship
Yes,IN-2014-CC125507-41963,Oceania,2014-11-25,11/20/2014,,2014-12-02,inferred_from_ship
Yes,IN-2014-CC125507-41963,Oceania,2014-11-25,11/20/2014,,2014-12-02,inferred_from_ship
Yes,ES-2015-CW11905139-42288,Northern Europe,2015-10-15,10/11/2015,,2015-10-22,inferred_from_ship
Yes,ZA-2015-SW10350146-42061,Eastern Africa,2015-03-03,2/26/2015,,2015-03-10,inferred_from_ship
Yes,ZA-2015-SW10350146-42061,Eastern Africa,2015-03-03,2/26/2015,,2015-03-10,inferred_from_ship
Yes,IN-2015-PR1888027-42125,Eastern Asia,2015-05-01,5/1/2015,,2015-05-08,inferred_from_ship
Yes,IN-2015-PR1888027-42125,Eastern Asia,2015-05-01,5/1/2015,,2015-05-08,inferred_from_ship
Yes,ES-2014-DB1327045-41689,Western Europe,2014-02-26,2/19/2014,,2014-03-05,inferred_from_ship
Yes,ES-2014-DB1327045-41689,Western Europe,2014-02-26,2/19/2014,,2014-03-05,inferred_from_ship
Yes,ES-2014-DB1327045-41689,Western Europe,2014-02-26,2/19/2014,,2014-03-05,inferred_from_ship
Yes,ES-2012-PM1894045-41145,Western Europe,2012-08-24,8/24/2012,,2012-08-31,inferred_from_ship
Yes,CA-2013-AG10495140-41571,Central US,2013-10-30,10/24/2013,,2013-11-06,inferred_from_ship
Yes,CA-2013-AG10495140-41571,Central US,2013-10-30,10/24/2013,,2013-11-06,inferred_from_ship
Yes,CA-2013-AG10495140-41571,Central US,2013-10-30,10/24/2013,,2013-11-06,inferred_from_ship
Yes,ES-2012-CD1198048-41151,Western Europe,2012-09-04,8/30/2012,,2012-09-11,inferred_from_ship
Yes,ES-2012-CD1198048-41151,Western Europe,2012-09-04,8/30/2012,,2012-09-11,inferred_from_ship
Yes,ES-2012-CD1198048-41151,Western Europe,2012-09-04,8/30/2012,,2012-09-11,inferred_from_ship
Yes,ES-2015-SF20200139-42229,Northern Europe,2015-08-15,8/13/2015,,2015-08-22,inferred_from_ship
Yes,MX-2012-BD1150093-41041,Central America,2012-05-12,5/12/2012,,2012-05-19,inferred_from_ship
Yes,MX-2012-BD1150093-41041,Central America,2012-05-12,5/12/2012,,2012-05-19,inferred_from_ship
Yes,MX-2012-BD1150093-41041,Central America,2012-05-12,5/12/2012,,2012-05-19,inferred_from_ship
Yes,MX-2012-BD1150093-41041,Central America,2012-05-12,5/12/2012,,2012-05-19,inferred_from_ship
Yes,ES-2015-BE11410120-42225,Southern Europe,2015-08-10,8/9/2015,,2015-08-17,inferred_from_ship
Yes,ES-2015-BE11410120-42225,Southern Europe,2015-08-10,8/9/2015,,2015-08-17,inferred_from_ship
Yes,ES-2015-BE11410120-42225,Southern Europe,2015-08-10,8/9/2015,,2015-08-17,inferred_from_ship
Yes,BN-2012-RW963015-41216,Western Africa,2012-11-07,11/3/2012,,2012-11-14,inferred_from_ship
Yes,BN-2012-RW963015-41216,Western Africa,2012-11-07,11/3/2012,,2012-11-14,inferred_from_ship
Yes,US-2014-HP148155-41906,South America,2014-09-29,9/24/2014,,2014-10-06,inferred_from_ship
Yes,US-2014-HP148155-41906,South America,2014-09-29,9/24/2014,,2014-10-06,inferred_from_ship
Yes,US-2014-HP148155-41906,South America,2014-09-29,9/24/2014,,2014-10-06,inferred_from_ship
Yes,ES-2015-BF11170139-42174,Northern Europe,2015-06-23,6/19/2015,,2015-06-30,inferred_from_ship
Yes,ES-2015-BF11170139-42174,Northern Europe,2015-06-23,6/19/2015,,2015-06-30,inferred_from_ship
Yes,ES-2015-BF11170139-42174,Northern Europe,2015-06-23,6/19/2015,,2015-06-30,inferred_from_ship
Yes,ES-2015-BF11170139-42174,Northern Europe,2015-06-23,6/19/2015,,2015-06-30,inferred_from_ship
Yes,IN-2015-DB129707-42152,Oceania,2015-06-01,5/28/2015,,2015-06-08,inferred_from_ship
Yes,IN-2015-DB129707-42152,Oceania,2015-06-01,5/28/2015,,2015-06-08,inferred_from_ship
Yes,CA-2012-EH13765140-41199,Eastern US,2012-10-21,10/17/2012,,2012-10-28,inferred_from_ship
Yes,CA-2012-EH13765140-41199,Eastern US,2012-10-21,10/17/2012,,2012-10-28,inferred_from_ship
Yes,CA-2012-EH13765140-41199,Eastern US,2012-10-21,10/17/2012,,2012-10-28,inferred_from_ship
Yes,IN-2012-BB115457-41194,Oceania,2012-10-16,10/12/2012,,2012-10-23,inferred_from_ship
Yes,IN-2012-SG206057-40978,Oceania,2012-03-14,3/10/2012,,2012-03-21,inferred_from_ship
Yes,IN-2015-RH1951011-42040,Southern Asia,2015-02-12,2/5/2015,,2015-02-19,inferred_from_ship
Yes,ZA-2014-JW6075146-41739,Eastern Africa,2014-04-14,4/10/2014,,2014-04-21,inferred_from_ship
Yes,ZA-2014-JW6075146-41739,Eastern Africa,2014-04-14,4/10/2014,,2014-04-21,inferred_from_ship
Yes,ES-2012-JA15970139-41080,Northern Europe,2012-06-26,6/20/2012,,2012-07-03,inferred_from_ship
Yes,ES-2012-JA15970139-41080,Northern Europe,2012-06-26,6/20/2012,,2012-07-03,inferred_from_ship
Yes,IN-2012-JR1567027-41031,Eastern Asia,2012-05-07,5/2/2012,,2012-05-14,inferred_from_ship
Yes,IN-2012-JR1567027-41031,Eastern Asia,2012-05-07,5/2/2012,,2012-05-14,inferred_from_ship
Yes,IN-2012-JR1567027-41031,Eastern Asia,2012-05-07,5/2/2012,,2012-05-14,inferred_from_ship
Yes,IN-2012-JR1567027-41031,Eastern Asia,2012-05-07,5/2/2012,,2012-05-14,inferred_from_ship
Yes,ES-2013-JE1547545-41450,Western Europe,2013-06-30,6/25/2013,,2013-07-07,inferred_from_ship
Yes,IT-2014-LS1720064-41954,Southern Europe,2014-11-13,11/11/2014,,2014-11-20,inferred_from_ship
Yes,IN-2014-CA1226527-41794,Eastern Asia,2014-06-08,6/4/2014,,2014-06-15,inferred_from_ship
Yes,IN-2014-CA1226527-41794,Eastern Asia,2014-06-08,6/4/2014,,2014-06-15,inferred_from_ship
Yes,IN-2014-CA1226527-41794,Eastern Asia,2014-06-08,6/4/2014,,2014-06-15,inferred_from_ship
Yes,IN-2014-CA1226527-41794,Eastern Asia,2014-06-08,6/4/2014,,2014-06-15,inferred_from_ship
Yes,UP-2014-AA645137-41807,Eastern Europe,2014-06-21,6/17/2014,,2014-06-28,inferred_from_ship
Yes,NI-2014-MH745595-41696,Western Africa,2014-03-02,2/26/2014,,2014-03-09,inferred_from_ship
Yes,NI-2014-MH745595-41696,Western Africa,2014-03-02,2/26/2014,,2014-03-09,inferred_from_ship
Yes,NI-2014-MH745595-41696,Western Africa,2014-03-02,2/26/2014,,2014-03-09,inferred_from_ship
Yes,ID-2015-EJ1415592-42299,Oceania,2015-10-22,10/22/2015,,2015-10-29,inferred_from_ship
Yes,ID-2014-KD1649559-41807,Southeastern Asia,2014-06-21,6/17/2014,,2014-06-28,inferred_from_ship
Yes,ID-2014-KD1649559-41807,Southeastern Asia,2014-06-21,6/17/2014,,2014-06-28,inferred_from_ship
Yes,ID-2014-KD1649559-41807,Southeastern Asia,2014-06-21,6/17/2014,,2014-06-28,inferred_from_ship
Yes,ES-2014-DK1298548-41711,Western Europe,2014-03-18,3/13/2014,,2014-03-25,inferred_from_ship
Yes,ES-2014-DK1298548-41711,Western Europe,2014-03-18,3/13/2014,,2014-03-25,inferred_from_ship
Yes,ES-2014-DK1298548-41711,Western Europe,2014-03-18,3/13/2014,,2014-03-25,inferred_from_ship
Yes,BU-2014-MH745519-41670,Eastern Europe,2014-02-04,1/31/2014,,2014-02-11,inferred_from_ship
Yes,BU-2014-MH745519-41670,Eastern Europe,2014-02-04,1/31/2014,,2014-02-11,inferred_from_ship
Yes,BU-2014-MH745519-41670,Eastern Europe,2014-02-04,1/31/2014,,2014-02-11,inferred_from_ship
Yes,ID-2015-NR18550102-42078,Southeastern Asia,2015-03-21,3/15/2015,,2015-03-28,inferred_from_ship
Yes,ID-2015-NR18550102-42078,Southeastern Asia,2015-03-21,3/15/2015,,2015-03-28,inferred_from_ship
Yes,ID-2015-NR18550102-42078,Southeastern Asia,2015-03-21,3/15/2015,,2015-03-28,inferred_from_ship
Yes,IN-2012-JH1591027-41262,Eastern Asia,2012-12-25,12/19/2012,,2013-01-01,inferred_from_ship
Yes,IN-2012-JL151307-40988,Oceania,2012-03-25,3/20/2012,,2012-04-01,inferred_from_ship
Yes,IN-2012-JL151307-40988,Oceania,2012-03-25,3/20/2012,,2012-04-01,inferred_from_ship
Yes,IN-2012-JL151307-40988,Oceania,2012-03-25,3/20/2012,,2012-04-01,inferred_from_ship
Yes,IT-2015-AG1049545-42229,Western Europe,2015-08-17,8/13/2015,,2015-08-24,inferred_from_ship
Yes,IT-2015-AG1049545-42229,Western Europe,2015-08-17,8/13/2015,,2015-08-24,inferred_from_ship
Yes,IT-2015-AG1049545-42229,Western Europe,2015-08-17,8/13/2015,,2015-08-24,inferred_from_ship
Yes,IT-2015-AG1049545-42229,Western Europe,2015-08-17,8/13/2015,,2015-08-24,inferred_from_ship
Yes,CA-2014-JF15565140-41686,Eastern US,2014-02-20,2/16/2014,,2014-02-27,inferred_from_ship
Yes,CA-2014-JF15565140-41686,Eastern US,2014-02-20,2/16/2014,,2014-02-27,inferred_from_ship
Yes,IN-2014-SH2063527-41858,Eastern Asia,2014-08-11,8/7/2014,,2014-08-18,inferred_from_ship
Yes,IN-2014-SH2063527-41858,Eastern Asia,2014-08-11,8/7/2014,,2014-08-18,inferred_from_ship
Yes,IN-2014-SH2063527-41858,Eastern Asia,2014-08-11,8/7/2014,,2014-08-18,inferred_from_ship
Yes,IN-2015-LD1700558-42285,Southern Asia,2015-10-10,10/8/2015,,2015-10-17,inferred_from_ship
Yes,LO-2012-JL5850114-41121,Eastern Europe,2012-08-04,7/31/2012,,2012-08-11,inferred_from_ship
Yes,LO-2012-JL5850114-41121,Eastern Europe,2012-08-04,7/31/2012,,2012-08-11,inferred_from_ship
Yes,LO-2012-JL5850114-41121,Eastern Europe,2012-08-04,7/31/2012,,2012-08-11,inferred_from_ship
Yes,LO-2012-JL5850114-41121,Eastern Europe,2012-08-04,7/31/2012,,2012-08-11,inferred_from_ship
Yes,BO-2014-KH636013-41859,Eastern Europe,2014-08-12,8/8/2014,,2014-08-19,inferred_from_ship
Yes,BO-2014-KH636013-41859,Eastern Europe,2014-08-12,8/8/2014,,2014-08-19,inferred_from_ship
Yes,BO-2014-KH636013-41859,Eastern Europe,2014-08-12,8/8/2014,,2014-08-19,inferred_from_ship
Yes,US-2013-EM1382555-41579,Central America,2013-11-03,11/1/2013,,2013-11-10,inferred_from_ship
Yes,IT-2015-MB1808591-42145,Western Europe,2015-05-25,5/21/2015,,2015-06-01,inferred_from_ship
Yes,SF-2014-EL3735117-41875,Southern Africa,2014-08-29,8/24/2014,,2014-09-05,inferred_from_ship
Yes,SF-2014-EL3735117-41875,Southern Africa,2014-08-29,8/24/2014,,2014-09-05,inferred_from_ship
Yes,SF-2014-EL3735117-41875,Southern Africa,2014-08-29,8/24/2014,,2014-09-05,inferred_from_ship
Yes,TU-2014-JF5565134-41818,Western Asia,2014-06-30,6/28/2014,,2014-07-07,inferred_from_ship
