order_id,product_id,row_id,quantity,sales,discount,profit,shipping_cost
IN-2015-GH1442558-42150,FUR-CH-5437,25247,5,341.55,0.0,30.6,81.92
IN-2015-AP1072058-42284,TEC-CO-4766,26323,2,487.38,0.0,107.22,81.85
KE-2013-EJ372069-41448,TEC-CO-4765,47112,4,967.56,0.0,193.44,81.83
NI-2015-KL664595-42341,TEC-PH-5355,50619,2,382.41,0.7,-752.13,81.83
CA-2012-AI10855140-41038,TEC-PH-5085,36494,5,43.6,0.2,4.36,1.39
IT-2014-AB10600104-41695,FUR-BO-5761,11986,6,1322.01,0.5,-317.43,81.82
IZ-2015-PF916561-42244,TEC-CO-4766,45644,1,243.69,0.0,41.4,81.82
ID-2015-KH16510102-42052,FUR-CH-4656,24438,1,344.54,0.25,-45.97,81.81
US-2012-PC1874536-41181,OFF-AP-4505,4173,2,577.89,0.2,-93.91,81.806
ES-2015-GW1460545-42262,TEC-CO-3592,10632,7,1137.22,0.15,-13.58,81.8
CA-2015-AI10855140-42130,OFF-PA-6476,37601,1,6.68,0.0,3.21,1.36
ID-2014-JE1616559-41856,TEC-PH-5262,21338,6,357.36,0.17,124.8,81.76
SA-2014-VG11805110-41746,OFF-AP-3875,42546,1,536.43,0.0,91.17,81.74
PL-2013-PF9225103-41537,OFF-AP-4501,47071,1,499.56,0.0,89.91,81.72
IN-2014-ME1772558-41672,OFF-ST-6047,27424,2,397.8,0.0,55.68,81.69
ID-2014-PF1916597-41848,TEC-PH-5271,27774,9,589.82,0.5,-259.61,81.69
MX-2014-SC2023082-41718,TEC-PH-5356,1961,3,1277.82,0.0,511.08,81.665
ID-2012-MD1786059-40965,TEC-MA-4211,22559,3,287.45,0.17,-45.1,81.63
US-2013-TT21265143-41636,TEC-PH-5355,817,3,764.82,0.4,-216.72,81.611
CA-2013-AI10855140-41628,OFF-FA-6129,39966,4,17.12,0.0,7.7,1.31
IN-2015-JH1582059-42328,OFF-ST-5702,24829,2,351.34,0.17,114.28,81.61
ZA-2013-AB15146-41370,TEC-MA-5006,51240,4,1247.4,0.0,74.76,81.6
CA-2014-AI10855140-41954,OFF-AR-5317,36344,5,14.7,0.0,3.97,1.23
CA-2014-AF10870140-41782,OFF-AP-4218,33739,4,662.84,0.0,172.34,53.79
IN-2015-PL1892527-42279,FUR-BO-4854,29804,2,248.82,0.0,59.7,81.57
ES-2015-DP1316548-42313,FUR-CH-4545,14293,7,911.36,0.1,202.4,81.56
MX-2015-BS1166582-42270,FUR-BO-3903,4759,4,776.0,0.2,290.96,81.554
ES-2014-CM1216048-41991,TEC-MA-5512,16191,2,533.82,0.0,5.28,81.54
CA-2014-AF10870140-41782,TEC-PH-3164,33737,5,345.0,0.0,86.25,22.07
US-2012-HM1498055-41160,TEC-PH-5839,6659,3,766.8,0.4,-421.74,81.507
ES-2015-GM14695139-42025,FUR-TA-3766,13376,2,1745.34,0.0,122.16,81.48
IN-2014-SP20920130-41808,TEC-MA-4206,23369,5,1078.05,0.17,-103.95,81.42
MX-2015-GT1463531-42313,TEC-CO-5999,4591,6,1173.05,0.002,338.45,81.414
IN-2014-Co1264066-41833,FUR-CH-5379,28711,1,457.95,0.0,13.71,81.4
US-2015-AF10870140-42328,FUR-CH-5445,33447,3,233.06,0.3,-53.27,19.23
ID-2013-JB1604559-41433,FUR-CH-5805,29880,4,497.66,0.27,61.34,81.39
ES-2013-AB1060048-41527,OFF-BI-3724,20011,10,492.3,0.0,196.8,81.34
IN-2015-DP131057-42271,TEC-CO-6011,29077,2,637.42,0.1,127.48,81.29
MA-2014-EM409577-41781,FUR-BO-4850,47023,2,826.2,0.0,16.5,81.28
MX-2013-EA1403582-41464,FUR-BO-4851,9252,2,439.2,0.2,-21.96,81.273
IN-2013-AR1034558-41531,TEC-MA-5503,28170,2,628.44,0.0,276.48,81.27
CA-2014-AF10870140-41782,TEC-PH-3966,33742,2,257.98,0.0,74.81,15.58
IZ-2012-LW699061-40911,FUR-CH-5414,46681,4,666.84,0.0,253.32,81.26
ES-2012-AH1021045-41244,TEC-CO-3599,14269,3,379.29,0.15,151.68,81.24
MX-2014-AG1090018-41880,FUR-TA-4690,5498,2,551.87,0.2,68.95,81.223
RO-2012-PS8970107-41240,FUR-FU-6254,45753,8,880.32,0.0,70.32,81.21
CA-2013-AF87023-41604,OFF-AR-3448,43459,2,107.94,0.0,36.66,11.91
IN-2012-KC162557-41047,TEC-CO-3589,27059,5,785.79,0.4,91.59,81.18
IT-2015-KH1669096-42220,FUR-CH-4704,17781,8,1327.2,0.0,318.48,81.18
ES-2014-CD1228045-41849,FUR-CH-5441,19384,2,837.0,0.1,288.3,81.13
IN-2014-ME173207-41893,TEC-CO-6008,21610,8,864.0,0.1,259.2,81.13
MX-2015-PS1897051-42195,FUR-BO-5780,5894,4,524.64,0.0,241.28,81.12
IT-2014-JL1583545-41697,OFF-AP-3569,16834,14,756.0,0.1,-58.8,81.09
MX-2014-CS1186031-41695,TEC-CO-6004,9207,6,496.64,0.002,148.28,81.085
ES-2013-AJ1096064-41373,TEC-CO-6003,14978,3,367.83,0.0,29.34,81.06
MX-2012-BD1156082-41072,OFF-AP-4969,7695,5,284.4,0.0,122.2,81.046
MX-2015-CJ1201082-42187,FUR-CH-5774,7302,3,734.4,0.2,128.52,81.039
IN-2015-RP19390102-42192,TEC-MA-5548,22638,5,1164.38,0.25,-201.83,81.03
ES-2013-JP1552048-41619,FUR-BO-4847,17627,6,769.18,0.1,299.02,81.02
PU-2015-TS1134053-42329,TEC-AC-3405,45579,2,517.92,0.0,243.42,81.01
ID-2014-CL12700144-41803,FUR-TA-3440,26583,2,460.17,0.57,-117.75,80.98
IT-2012-JS15685139-41066,FUR-BO-3897,11713,3,506.43,0.0,192.42,80.97
IT-2014-JD1615048-41846,FUR-TA-3780,13591,3,940.91,0.35,-202.72,80.97
IN-2014-AR10540102-41721,TEC-CO-4779,23587,3,247.46,0.35,30.38,80.95
CA-2014-AF10870140-41782,TEC-AC-5856,33740,5,95.1,0.0,30.43,8.97
IN-2012-FW1439511-41196,TEC-CO-4576,27932,3,958.68,0.0,373.86,80.93
CA-2014-AF10870140-41782,FUR-TA-3410,33738,2,174.29,0.3,-19.92,8.91
CA-2015-AF10870140-42119,OFF-ST-5784,39497,1,72.78,0.2,-18.2,5.88
MO-2015-MC759086-42033,TEC-AC-5205,47536,4,415.08,0.0,58.08,80.8
CA-2014-AF10870140-41753,OFF-EN-5668,40965,3,71.97,0.0,35.99,5.86
CA-2014-AF10870140-41766,TEC-AC-5097,34656,2,26.18,0.2,-3.27,3.9
TS-2014-BP1230133-41980,OFF-ST-4267,50011,4,831.24,0.0,365.64,80.78
ES-2015-BW11110120-42046,FUR-FU-3047,17904,13,688.74,0.0,6.63,80.77
CA-2013-AF87023-41604,OFF-AR-3467,43460,1,17.46,0.0,7.14,3.5
MX-2015-JD1615018-42167,FUR-FU-4066,1898,5,377.6,0.0,105.7,80.736
MX-2012-JO1555082-41150,FUR-TA-3769,8768,2,500.58,0.2,31.26,80.713
ES-2015-RD1972048-42229,OFF-ST-4078,16297,5,890.6,0.1,-0.11,80.71
ES-2012-TB2140048-40968,OFF-AP-4509,15218,8,364.42,0.2,45.46,80.67
IN-2015-BW110657-42319,TEC-AC-5223,27275,3,664.77,0.1,162.48,80.66
IN-2012-JK1532527-41030,FUR-CH-4520,21585,4,246.48,0.0,93.6,80.66
ES-2015-NS1864048-42307,TEC-MA-4211,14210,11,1269.84,0.0,545.82,80.65
IN-2012-EH13990102-41156,FUR-BO-4847,29142,6,555.52,0.35,59.8,80.63
IN-2015-PG18895130-42168,TEC-MA-5001,26438,12,514.23,0.17,192.03,80.63
IN-2015-TH2111527-42146,TEC-PH-3149,28981,1,639.06,0.0,313.11,80.63
MX-2012-MJ1774082-41196,TEC-CO-5993,5179,3,339.4,0.002,101.32,80.624
MX-2015-RE1940582-42132,OFF-ST-6246,9262,9,799.2,0.0,207.72,80.624
CA-2014-AF10870140-41782,OFF-EN-3112,33741,6,26.88,0.0,12.9,2.55
US-2015-SC206955-42237,OFF-ST-4079,1125,8,634.85,0.4,-74.11,80.601
TU-2014-JH5910134-41806,TEC-CO-3608,41608,6,912.6,0.6,-889.92,80.55
MX-2013-TC2114582-41446,OFF-EN-4439,5955,14,435.12,0.0,208.6,80.547
MX-2012-NW1840082-41164,FUR-TA-3421,1235,3,1474.13,0.2,460.61,80.525
ES-2014-MD17860139-41793,TEC-MA-6138,15725,3,437.16,0.1,29.1,80.51
UP-2014-BT1440137-41944,TEC-AC-4185,46961,2,516.66,0.0,46.44,80.49
ES-2012-SL20155120-41243,TEC-CO-3611,17043,5,1894.05,0.0,700.65,80.49
ES-2015-CC1214596-42047,TEC-MA-5514,10942,3,369.09,0.0,14.76,80.47
CA-2014-AF10870140-41753,OFF-BI-5670,40964,7,18.09,0.2,6.56,1.92
SA-2013-RP9855110-41434,FUR-CH-5775,45216,1,461.43,0.0,4.59,80.46
MX-2014-CA1231082-41805,FUR-CH-4547,7342,8,637.18,0.2,15.9,80.431
IN-2014-GH146657-41898,TEC-AC-5135,27990,3,661.85,0.1,183.77,80.43
IN-2012-PG1889527-41242,OFF-EN-3102,27048,8,286.8,0.0,137.52,80.38
IN-2013-FM143807-41419,TEC-AC-5123,26451,5,471.96,0.1,167.76,80.36
RS-2013-GW4605108-41625,TEC-MA-4195,50087,2,336.72,0.0,90.9,80.34
MX-2012-DV1346539-41179,TEC-CO-5992,579,3,477.12,0.002,147.24,80.322
MX-2014-SL2015593-41954,TEC-AC-5137,8519,2,330.04,0.0,118.8,80.307
US-2014-SC2005055-41783,TEC-CO-5998,33,8,941.78,0.402,-601.74,80.281
IN-2015-AJ109607-42173,FUR-BO-5748,23677,4,607.82,0.1,60.74,80.27
CA-2015-AF10870140-42119,OFF-BI-2904,39496,5,10.43,0.8,-18.25,1.77
ID-2014-SW202757-41969,FUR-FU-3941,22286,6,594.54,0.1,-59.58,80.25
IT-2012-AG10330139-41109,OFF-ST-4260,18794,2,272.76,0.0,57.24,80.24
IT-2015-MB17305139-42190,OFF-AP-4746,16125,7,523.34,0.1,203.51,80.17
MX-2014-TB2159518-41824,FUR-CH-4702,9629,5,537.4,0.0,145.0,80.157
EG-2012-SJ1012538-40918,FUR-TA-3778,48589,2,967.98,0.0,445.26,80.13
MX-2014-MP1817518-41921,FUR-CH-5805,4356,3,340.86,0.0,10.2,80.122
ES-2012-MC18130139-41060,TEC-AC-4178,16113,14,805.56,0.0,185.22,80.12
RS-2015-TB11520108-42126,TEC-CO-4573,42170,4,764.28,0.0,183.36,80.12
IN-2014-SS2051559-41656,FUR-CH-4530,20505,4,1375.85,0.27,94.13,80.1
CA-2013-AF10870140-41614,OFF-AP-3838,36905,2,7.78,0.0,2.02,1.67
MO-2015-TC1114586-42221,OFF-SU-4135,50094,6,259.74,0.0,122.04,80.08
CA-2015-AF10870140-42327,OFF-PA-6494,35242,1,44.38,0.2,15.53,1.26
ES-2015-AF1087045-42168,FUR-CH-5406,14638,3,228.74,0.1,10.13,80.06
IN-2012-PO18865102-40985,OFF-AP-4491,26021,9,543.46,0.15,70.15,80.06
IN-2015-JG1580592-42120,FUR-CH-5802,30824,10,857.1,0.0,171.3,80.04
CA-2015-AF10870140-42327,OFF-FA-6129,35243,1,2.94,0.2,-0.66,1.21
IN-2013-TP2141559-41432,TEC-CO-4568,22001,3,730.62,0.07,102.06,79.95
MX-2015-CJ1187593-42356,OFF-AP-4501,4512,2,666.08,0.0,119.88,79.935
IT-2014-RB19645120-41732,TEC-CO-4786,18403,5,612.45,0.0,159.15,79.93
ES-2014-AJ1096045-41957,TEC-PH-5336,18523,3,428.48,0.15,10.07,79.91
IN-2012-FM1429027-41189,TEC-MA-5020,24600,9,1085.94,0.0,369.09,79.9
IN-2013-RO1978058-41296,TEC-MA-5543,28018,4,683.88,0.0,0.0,79.9
ID-2015-BG1169588-42012,TEC-PH-3148,25812,2,1056.11,0.17,-127.27,79.87
ID-2015-LC168707-42155,TEC-CO-3680,29132,5,1171.53,0.1,195.18,79.84
US-2014-JR1570018-41983,TEC-AC-5121,10294,10,275.68,0.6,-227.52,79.826
CA-2014-AF10870140-41766,OFF-BI-4885,34655,2,3.21,0.8,-5.29,1.14
ES-2015-RH1949545-42010,TEC-PH-3787,19778,5,773.8,0.15,63.7,79.79
IN-2015-JF1519021-42341,FUR-FU-3943,24860,6,651.96,0.0,110.7,79.75
ES-2014-DK13375120-41920,TEC-AC-3389,19491,4,450.48,0.0,225.24,79.74
IN-2013-HJ148757-41511,OFF-AP-4955,26990,5,308.75,0.1,-20.66,79.74
CA-2012-AF10885140-41038,FUR-BO-3409,38851,7,349.97,0.5,-216.98,39.47
CA-2013-AF10885140-41560,FUR-CH-4402,32144,3,287.94,0.0,77.74,21.29
CA-2012-AF10885140-41163,OFF-BI-5636,34581,7,63.92,0.7,-46.88,6.25
IV-2015-BP105029-42140,TEC-CO-3685,43450,4,765.36,0.0,359.64,79.65
CA-2013-AF10885140-41560,TEC-PH-4800,32143,7,83.72,0.0,23.44,4.31
ID-2013-CD119807-41345,TEC-PH-3149,28995,3,1725.46,0.1,747.61,79.62
IN-2014-JS160307-41774,FUR-BO-5971,23692,7,924.97,0.1,61.66,79.61
IN-2015-EM1396059-42148,FUR-CH-5397,29724,3,292.76,0.27,68.12,79.6
MX-2015-KT16465141-42301,OFF-AP-3578,4670,4,1495.92,0.0,688.08,79.595
IN-2015-VB217451-42349,TEC-PH-3129,28966,3,500.94,0.0,115.2,79.59
IN-2013-TC211457-41286,TEC-CO-6012,22198,2,640.66,0.1,234.88,79.57
ES-2013-JM1586545-41312,OFF-SU-4325,18704,6,263.52,0.0,97.38,79.56
CA-2014-AF10885140-41954,OFF-ST-2922,34165,3,38.98,0.2,-2.44,2.42
IS-2012-CM244563-41023,FUR-FU-4066,45227,4,453.12,0.0,117.72,79.49
ID-2015-DS1318059-42159,FUR-BO-5954,27546,8,1105.96,0.07,130.6,79.47
IN-2015-GH14665144-42120,FUR-BO-3615,23648,5,449.91,0.37,49.86,79.47
RS-2012-PG8895108-40998,OFF-AP-4730,46228,2,616.14,0.0,61.56,79.47
IN-2015-JD1589588-42124,FUR-CH-5452,26221,7,468.64,0.27,-134.9,79.46
IN-2014-JP1613592-41797,TEC-PH-3148,30921,2,1275.0,0.0,140.22,79.45
IN-2013-DM129557-41452,TEC-MA-5008,27678,3,846.61,0.1,348.01,79.44
MX-2013-TC2153531-41466,OFF-AR-3477,163,6,210.48,0.0,75.72,79.432
IZ-2014-BD172561-41762,OFF-AP-4967,50221,1,568.29,0.0,136.38,79.43
IN-2015-GM1445527-42227,TEC-CO-4765,25550,3,725.67,0.0,355.5,79.42
RS-2012-MW8220108-41123,OFF-AP-4735,49573,1,525.69,0.0,162.96,79.42
ES-2012-AH1021045-41244,OFF-BI-3255,14266,14,676.2,0.0,81.06,79.41
IN-2013-AG1076559-41615,OFF-AP-4502,28478,2,830.22,0.17,190.02,79.41
MX-2015-KE1642031-42028,FUR-CH-5773,1640,3,927.84,0.0,352.56,79.398
IN-2014-FW1439559-41836,FUR-TA-3762,22131,4,940.07,0.47,-443.53,79.39
ES-2015-KD1649545-42255,TEC-AC-3405,17490,3,776.88,0.0,365.13,79.39
MX-2014-JM1558028-41734,TEC-AC-3392,2121,7,189.98,0.0,74.06,79.381
MX-2015-PS1897028-42109,OFF-EN-5031,765,6,187.68,0.0,56.28,79.38
ES-2015-GH14485120-42266,TEC-CO-4574,17736,6,1157.22,0.0,219.78,79.37
IT-2015-PG1889591-42108,FUR-BO-5779,13070,4,396.18,0.5,-277.38,79.35
CA-2014-AF10885140-41954,OFF-FA-6129,34164,5,14.72,0.2,-3.31,1.87
CA-2012-AF10885140-41038,OFF-AR-3973,38852,5,22.32,0.2,5.3,1.47
MX-2013-AA1048082-41523,FUR-CH-5443,1328,5,1252.48,0.2,-187.92,79.252
MX-2014-RM1975018-41713,TEC-CO-3694,6888,7,692.03,0.002,310.53,79.232
ES-2012-Co12640139-41165,OFF-AR-5920,11877,12,317.16,0.0,28.44,79.23
ES-2015-ED1388545-42200,TEC-AC-5124,16703,5,517.95,0.0,82.8,79.19
IN-2013-TM2149059-41349,FUR-BO-5747,23265,3,474.83,0.07,20.42,79.19
MX-2013-AS1028539-41595,TEC-AC-5121,751,8,551.36,0.0,148.8,79.188
US-2012-AG10900140-41112,TEC-AC-5236,31672,10,479.04,0.2,-29.94,88.46
ES-2013-CT11995139-41286,OFF-ST-6261,15981,3,612.45,0.0,159.21,79.13
MX-2014-JF1529539-41822,TEC-AC-5137,8843,5,825.1,0.0,297.0,79.119
IN-2015-DB1340558-42094,FUR-BO-5954,25206,5,743.25,0.0,133.65,79.1
US-2012-AG10900140-41112,TEC-AC-5279,31670,8,1023.94,0.2,179.19,83.9
US-2014-DL1333055-41814,TEC-PH-5838,9300,3,163.91,0.4,16.37,79.084
IN-2014-ME1801021-41935,FUR-CH-5757,29734,6,344.34,0.0,58.5,79.07
CA-2015-AG10900140-42126,FUR-BO-3645,40631,3,314.35,0.2,-15.72,76.84
IN-2015-KB165857-42040,OFF-AP-4735,24715,3,1419.36,0.1,110.31,79.01
US-2015-JH1582055-42122,FUR-BO-3627,7750,5,825.36,0.4,-495.24,78.945
MX-2013-PS1897082-41412,TEC-PH-3806,4014,3,1305.36,0.0,443.82,78.941
ES-2015-RP19270139-42104,FUR-BO-5962,17446,6,1167.48,0.0,431.82,78.94
IN-2015-DK132257-42311,TEC-CO-3695,21908,2,264.22,0.1,44.02,78.93
IN-2013-HH1501066-41553,TEC-AC-4166,23735,6,687.6,0.0,109.98,78.93
ES-2015-IM1507048-42234,TEC-MA-4193,10885,7,1190.49,0.0,404.67,78.93
MX-2014-PA1906036-41671,FUR-TA-3760,3269,3,266.94,0.7,-177.96,78.922
IN-2013-JS1603058-41431,FUR-CH-5436,25597,7,403.83,0.0,185.64,78.91
IN-2013-NL1831027-41586,FUR-BO-5770,23247,5,754.05,0.0,120.6,78.89
IT-2015-PR1888048-42192,FUR-CH-4683,13235,7,822.91,0.1,-18.35,78.89
ES-2015-HG14965120-42080,TEC-PH-3152,11695,4,444.2,0.1,148.04,78.88
ES-2015-MR1754548-42218,FUR-BO-5954,20173,5,668.93,0.1,74.33,78.88
ES-2015-AS10225120-42181,TEC-PH-5812,14491,6,916.27,0.1,81.43,78.86
ES-2015-KH1651014-42333,OFF-ST-6057,12680,6,293.58,0.0,88.02,78.84
IN-2013-JK1562527-41529,FUR-CH-5801,28796,3,249.84,0.0,114.84,78.83
HR-2014-KM622530-41670,TEC-MA-5013,48430,10,861.9,0.0,172.2,78.83
MX-2013-DB1340582-41478,OFF-AP-4719,821,5,322.0,0.0,83.7,78.826
EG-2013-RA928538-41488,TEC-MA-5503,48810,1,314.1,0.0,131.91,78.82
ES-2015-SE2011064-42122,FUR-FU-3940,15645,9,990.36,0.0,435.51,78.82
ES-2015-AH1021045-42237,OFF-AP-4743,12067,1,511.62,0.1,227.37,78.8
SF-2014-AH120117-41770,OFF-AP-4738,46995,2,1048.8,0.0,209.76,78.77
IN-2013-EH141857-41425,TEC-CO-4581,22815,9,1189.73,0.1,-106.0,78.77
MX-2012-PG1882082-41208,FUR-BO-5966,1379,6,1238.69,0.2,61.85,78.762
MX-2013-MG1820518-41447,TEC-PH-5826,1824,9,439.74,0.0,153.9,78.761
CA-2014-AG10900140-41982,FUR-CH-4661,40459,3,680.01,0.0,176.8,39.74
ES-2015-MH1762048-42257,TEC-AC-5224,10658,3,732.06,0.0,219.6,78.76
IN-2013-PC1874527-41534,TEC-CO-3602,24485,6,883.8,0.0,114.84,78.75
IN-2012-PP1895527-41205,TEC-CO-6010,24673,4,1422.24,0.0,526.2,78.75
ES-2015-AS10045139-42042,TEC-AC-5887,10296,7,388.92,0.0,0.0,78.74
AG-2012-BM17853-41052,FUR-BO-5950,49041,2,874.68,0.0,148.68,78.7
IN-2012-SC2068021-40975,FUR-TA-3762,27639,3,1330.29,0.0,292.59,78.66
MX-2014-MP1796582-41775,FUR-CH-5456,6398,5,463.84,0.2,46.34,78.646
IN-2014-Dp1324066-41798,TEC-MA-5515,23258,5,600.3,0.0,0.0,78.63
SA-2015-EM4065110-42299,TEC-CO-3598,48826,2,637.08,0.0,261.18,78.63
IN-2014-PL1892527-41969,TEC-CO-5999,22723,4,1175.4,0.0,493.56,78.63
MX-2014-JK1532593-41677,OFF-ST-4057,5603,12,1023.36,0.0,184.08,78.582
MX-2015-TB2159582-42158,OFF-ST-4266,4225,9,1243.98,0.0,597.06,78.536
MX-2014-HH1501018-41999,TEC-CO-6006,7584,9,716.4,0.002,242.46,78.524
CA-2013-AG10900140-41522,FUR-BO-5945,33057,4,411.33,0.15,-4.84,29.88
MX-2014-MP1817518-41921,TEC-AC-5224,4357,2,325.36,0.0,149.64,78.499
MX-2012-SW2075593-41250,TEC-PH-5352,9240,10,910.6,0.0,118.2,78.496
IN-2015-LS1723078-42251,TEC-CO-3606,25174,4,564.36,0.0,242.64,78.49
IN-2015-KF162857-42115,TEC-AC-5873,24923,8,793.58,0.1,-8.98,78.48
MX-2015-SS2041018-42336,TEC-PH-3817,117,5,461.9,0.0,101.6,78.476
MX-2015-BH1171018-42299,TEC-CO-3680,5296,5,866.06,0.002,232.56,78.457
MX-2014-GT1471031-41787,TEC-CO-4775,6306,2,396.72,0.002,70.72,78.453
CA-2014-AG10900140-41982,FUR-BO-3649,40458,7,405.86,0.0,32.47,29.51
ES-2015-LS1724545-42032,TEC-CO-6007,13909,3,301.41,0.15,92.16,78.45
IN-2012-SC2002066-40960,TEC-MA-6137,28588,5,803.25,0.0,224.85,78.45
ES-2015-LP1709545-42007,OFF-PA-5848,18956,5,249.15,0.0,17.4,78.44
ID-2012-RF1934527-41062,FUR-TA-5071,24452,3,986.2,0.3,-408.62,78.44
CA-2015-AG10900140-42273,OFF-ST-6156,37011,5,177.55,0.0,47.94,20.63
MX-2012-MB1808582-41262,FUR-BO-3626,7142,3,662.45,0.2,223.55,78.422
ES-2013-TH2110045-41524,TEC-CO-6007,14141,7,703.29,0.15,215.04,78.38
IN-2013-KM1637592-41443,OFF-ST-4080,30315,2,395.88,0.0,71.22,78.32
ES-2012-TB2162545-41262,FUR-CH-5448,15209,3,380.46,0.1,130.98,78.32
CA-2013-AG10900140-41522,FUR-BO-5946,33059,3,293.2,0.15,-20.7,15.48
ID-2012-JL15175130-41037,FUR-CH-5773,23609,3,1015.98,0.27,-278.4,78.3
IN-2014-KH1651058-41857,FUR-TA-3337,23081,7,2120.79,0.0,169.47,78.29
IN-2013-BF1102058-41556,TEC-MA-5512,22642,5,1334.55,0.0,360.3,78.28
MX-2012-BD1156082-41072,TEC-CO-3688,7694,3,631.91,0.002,87.35,78.276
IZ-2013-JW522061-41527,FUR-TA-3765,41725,1,870.24,0.0,304.56,78.27
IN-2015-ML1775511-42007,TEC-CO-4589,29647,2,288.54,0.0,11.52,78.26
ES-2013-NP1832548-41466,FUR-BO-5967,13887,3,1053.41,0.1,58.46,78.26
ES-2012-DL13330139-41018,TEC-PH-3817,15824,5,692.85,0.0,228.6,78.24
IT-2013-EM1382564-41529,TEC-CO-3598,15169,2,637.08,0.0,261.18,78.18
IT-2012-GZ1447091-40954,FUR-BO-5950,18927,4,874.68,0.5,-577.32,78.18
IN-2014-NM1852056-41682,FUR-BO-3903,20641,3,1091.25,0.0,196.38,78.16
ES-2014-MP1796545-41972,OFF-ST-6049,17855,4,710.96,0.1,-7.96,78.15
CA-2014-AG10900140-41777,FUR-FU-4024,36003,4,173.24,0.0,17.32,15.19
ES-2012-SO20335139-41157,OFF-AP-3581,17569,2,1119.36,0.0,246.24,78.15
MX-2013-HF1499518-41423,OFF-ST-5700,925,3,423.24,0.0,12.66,78.146
MX-2014-JM1558026-41788,FUR-CH-5805,903,4,454.48,0.0,13.6,78.133
IN-2013-NG1843058-41319,FUR-CH-5759,23981,4,248.28,0.0,86.88,78.13
IT-2013-CC1261048-41289,FUR-CH-4702,17535,3,435.29,0.1,86.99,78.08
MX-2012-RP1985536-41268,OFF-AP-3571,6342,2,321.82,0.2,-4.06,78.079
MX-2012-EB1370539-41048,OFF-ST-5692,625,7,660.8,0.0,6.58,78.064
IN-2013-ME1801027-41322,FUR-CH-5441,28863,2,930.0,0.0,158.1,78.06
ES-2012-DO1364564-41147,TEC-AC-5134,18233,3,741.96,0.0,59.31,78.05
IN-2014-FH1435027-41971,FUR-CH-4654,25690,4,1818.84,0.0,654.72,78.03
ES-2015-DG133008-42229,TEC-AC-3402,15465,2,517.5,0.0,20.7,78.0
ES-2012-EB13705120-40941,TEC-PH-3806,14641,1,587.41,0.1,104.41,78.0
CA-2013-AG10900140-41530,FUR-CH-4428,39483,4,170.07,0.3,-12.15,14.82
CA-2015-AG10900140-42251,FUR-FU-4025,37647,5,108.4,0.6,-105.69,12.23
IV-2015-PN877529-42156,FUR-BO-5787,42648,1,391.14,0.0,195.57,77.99
CA-2013-AG10900140-41635,OFF-AP-3374,32994,2,106.96,0.0,31.02,11.51
MX-2013-MH1762082-41612,OFF-AP-4733,222,4,818.08,0.0,8.16,77.98
ES-2015-MR1754548-42218,TEC-CO-3683,20178,7,1336.86,0.0,147.0,77.97
CA-2014-AG10900140-41777,OFF-SU-2972,36001,7,65.17,0.0,18.9,10.89
ID-2012-AH100757-41163,TEC-MA-5007,30845,4,745.42,0.4,-211.22,77.95
IN-2014-BG110357-41735,FUR-CH-4561,22422,4,657.4,0.1,-29.24,77.94
ES-2013-NP1832548-41466,OFF-ST-5700,13885,4,761.83,0.1,-25.49,77.94
IT-2015-ND1846096-42223,OFF-ST-4079,12353,3,595.17,0.0,291.6,77.94
ES-2014-LE16810120-41719,FUR-BO-5973,20060,4,585.12,0.0,87.72,77.93
CA-2013-AG10900140-41635,OFF-LA-3217,32995,7,21.56,0.0,10.35,4.27
EG-2014-EB370538-41971,FUR-BO-3627,46252,2,825.36,0.0,338.34,77.92
SA-2013-NR8550110-41496,TEC-AC-5894,46096,2,512.7,0.0,199.92,77.92
ES-2014-IM15070139-41809,FUR-TA-3766,11693,1,872.67,0.0,61.08,77.89
IN-2014-TB2105527-41872,FUR-BO-4858,27951,8,1373.52,0.0,54.72,77.88
IT-2014-FW1439548-41902,TEC-CO-3689,11367,3,955.17,0.0,95.49,77.87
CA-2014-AG10900140-41777,OFF-LA-3241,36002,2,14.62,0.0,6.87,3.28
CA-2013-AG10900140-41627,OFF-LA-3192,40122,3,6.91,0.2,2.51,2.0
MX-2014-CR1273028-41993,FUR-TA-4648,190,2,982.91,0.2,-12.29,77.857
MX-2012-BS1159039-41145,FUR-BO-5972,3187,8,796.48,0.0,270.72,77.852
UP-2012-TC10980137-41203,TEC-CO-6001,49349,4,503.4,0.0,236.52,77.85
IN-2012-RF1973588-41100,TEC-CO-5990,29288,3,455.19,0.37,-151.77,77.84
IT-2014-BK1126091-41656,TEC-PH-5246,12262,6,528.66,0.5,-253.8,77.79
ES-2012-TB215958-41234,OFF-ST-5693,18864,3,426.24,0.0,68.13,77.77
US-2015-CS1249082-42238,FUR-FU-3033,9853,7,311.3,0.4,-67.54,77.752
IN-2015-BT1168066-42351,FUR-BO-3630,20687,8,1002.72,0.0,451.2,77.72
US-2012-AG10900140-41112,OFF-AR-5302,31671,1,9.24,0.2,0.92,1.6
ES-2015-RP1985548-42012,OFF-AR-5902,14753,5,227.34,0.1,47.94,77.7
ES-2015-LW1682545-42258,OFF-BI-4818,10779,5,258.9,0.0,46.5,77.68
CA-2013-AG10900140-41530,OFF-FA-6129,39482,1,7.82,0.2,2.93,1.46
ID-2015-MH17620102-42154,TEC-MA-5500,26605,5,659.36,0.25,-184.69,77.66
